ts_id,ds,y
10_9454C36130F5_54F82A7319CD_7,2023-04-08 18:35:00,1.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 18:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 18:25:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 18:25:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 18:05:00,5279875.0
10_9454C3610D0A_54F82A18367A_8,2023-04-08 18:05:00,214684080.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 18:05:00,2374.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 18:05:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 18:05:00,1e-07
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 18:05:00,3616.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 18:05:00,2132.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 18:05:00,2620.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 18:05:00,4516.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 18:05:00,2044.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 18:05:00,1.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 18:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 18:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 17:40:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 17:40:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 17:35:00,5250357.0
10_9454C3610D0A_54F82A18367A_8,2023-04-08 17:35:00,214658128.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 17:35:00,2409.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 17:35:00,3635.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 17:35:00,1800.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 17:35:00,2444.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 17:35:00,2093.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 17:35:00,4514.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 17:35:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 17:35:00,1e-07
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 17:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 17:25:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 17:25:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 17:05:00,5280758.0
10_9454C3610D0A_54F82A18367A_8,2023-04-08 17:05:00,214631552.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 17:05:00,2436.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 17:05:00,1.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 17:05:00,3647.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 17:05:00,1e-07
10_9454C36130F5_54F82A737EF9_5,2023-04-08 17:05:00,2015.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 17:05:00,2549.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 17:05:00,4515.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 17:05:00,1936.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 17:05:00,1e-07
10_9454C36130F5_54F82A737EF9_7,2023-04-08 17:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 17:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 16:40:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 16:40:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 16:35:00,214578592.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 16:35:00,5273707.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 16:35:00,2488.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 16:35:00,3664.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 16:35:00,1800.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 16:35:00,2417.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 16:35:00,1927.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 16:35:00,4515.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 16:35:00,1e-07
10_9454C36130F5_54F82A737EF9_7,2023-04-08 16:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 16:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 16:25:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 16:25:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 16:05:00,214552048.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 16:05:00,5263829.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 16:05:00,1.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 16:05:00,2270.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 16:05:00,1e-07
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 16:05:00,3677.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 16:05:00,2390.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 16:05:00,1712.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 16:05:00,4509.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 16:05:00,1761.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 16:05:00,1e-07
10_9454C36130F5_54F82A737EF9_7,2023-04-08 16:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 16:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 15:45:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 15:45:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 15:35:00,5312872.0
10_9454C3610D0A_54F82A18367A_8,2023-04-08 15:35:00,214552048.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 15:35:00,762.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 15:35:00,3680.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 15:35:00,1604.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 15:35:00,2022.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 15:35:00,4513.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 15:35:00,1468.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 15:35:00,1e-07
10_9454C36130F5_54F82A737EF9_7,2023-04-08 15:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 15:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 15:20:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 15:20:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 15:05:00,214498176.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 15:05:00,5305105.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 15:05:00,1.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 15:05:00,784.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 15:05:00,1e-07
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 15:05:00,3690.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 15:05:00,1966.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 15:05:00,1360.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 15:05:00,4513.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 15:05:00,1546.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 15:05:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 15:05:00,1e-07
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 15:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 14:45:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 14:45:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 14:35:00,4977774.0
10_9454C3610D0A_54F82A18367A_8,2023-04-08 14:35:00,214472176.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 14:35:00,815.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 14:35:00,3701.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 14:35:00,1057.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 14:35:00,1972.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 14:35:00,4514.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 14:35:00,1194.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 14:35:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 14:35:00,1e-07
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 14:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 14:25:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 14:25:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 14:05:00,214445488.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 14:05:00,5305665.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 14:05:00,833.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 14:05:00,1.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 14:05:00,3703.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 14:05:00,1e-07
10_9454C36130F5_54F82A737EF9_5,2023-04-08 14:05:00,832.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 14:05:00,2277.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 14:05:00,510.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 14:05:00,4513.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 14:05:00,-2.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 14:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 14:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 13:40:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 13:40:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 13:35:00,214418128.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 13:35:00,5293061.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 13:35:00,850.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 13:35:00,3712.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 13:35:00,1573.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 13:35:00,363.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 13:35:00,4512.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 13:35:00,305.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 13:35:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 13:35:00,-5.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 13:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 13:20:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 13:20:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 13:05:00,214364672.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 13:05:00,5278749.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 13:05:00,871.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 13:05:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 13:05:00,1e-07
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 13:05:00,3714.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 13:05:00,1299.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 13:05:00,-56.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 13:05:00,4511.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 13:05:00,-124.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 13:05:00,-6.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 13:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 13:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 12:45:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 12:45:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 12:35:00,214338112.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 12:35:00,5238307.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 12:35:00,884.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 12:35:00,3720.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 12:35:00,1242.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 12:35:00,-241.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 12:35:00,-212.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 12:35:00,4509.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 12:35:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 12:35:00,-8.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 12:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 12:25:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 12:25:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 12:05:00,214311952.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 12:05:00,5114375.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 12:05:00,1.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 12:05:00,895.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 12:05:00,3722.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 12:05:00,1e-07
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 12:05:00,1282.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 12:05:00,-319.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 12:05:00,-202.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 12:05:00,4510.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 12:05:00,-6.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 12:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 12:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 11:45:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 11:45:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 11:35:00,214285696.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 11:35:00,5255108.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 11:35:00,912.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 11:35:00,3730.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 11:35:00,1306.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 11:35:00,-388.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 11:35:00,-232.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 11:35:00,4511.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 11:35:00,-9.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 11:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 11:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 11:25:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 11:25:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 11:05:00,214258832.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 11:05:00,5217521.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 11:05:00,1.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 11:05:00,930.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 11:05:00,3733.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 11:05:00,1e-07
10_9454C36130F5_54F82A737EF9_5,2023-04-08 11:05:00,-378.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 11:05:00,1446.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 11:05:00,-183.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 11:05:00,4512.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 11:05:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 11:05:00,-8.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 11:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 10:45:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 10:45:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 10:35:00,5317365.0
10_9454C3610D0A_54F82A18367A_8,2023-04-08 10:35:00,214205056.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 10:35:00,957.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 10:35:00,3747.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 10:35:00,1488.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 10:35:00,-339.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 10:35:00,4512.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 10:35:00,-153.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 10:35:00,-6.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 10:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 10:35:00,2.0
10_9454C3610D0A_54F82A18367A_8,2023-04-08 10:05:00,214178400.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 10:05:00,5276568.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 10:05:00,970.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 10:05:00,1.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 10:05:00,3753.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 10:05:00,1e-07
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 10:05:00,1424.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 10:05:00,-310.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 10:05:00,4513.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 10:05:00,-95.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 10:05:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 10:05:00,-6.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 10:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 09:45:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 09:45:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 09:35:00,214152528.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 09:35:00,1011.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 09:35:00,3766.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 09:35:00,-280.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 09:35:00,-17.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 09:35:00,4509.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 09:35:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 09:35:00,-8.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 09:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 09:20:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 09:20:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 09:05:00,214126640.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 09:05:00,5175603.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 09:05:00,1.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 09:05:00,1017.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 09:05:00,3769.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 09:05:00,1e-07
10_9454C36130F5_54F82A737EF9_5,2023-04-08 09:05:00,-232.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 09:05:00,1442.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 09:05:00,12.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 09:05:00,4511.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 09:05:00,-8.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 09:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 09:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 08:45:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 08:45:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 08:35:00,214100448.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 08:35:00,5273137.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 08:35:00,1034.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 08:35:00,3775.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 08:35:00,-212.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 08:35:00,1508.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 08:35:00,-7.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 08:35:00,4512.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 08:35:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 08:35:00,-8.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 08:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 08:25:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 08:25:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 08:05:00,5507670.0
10_9454C3610D0A_54F82A18367A_8,2023-04-08 08:05:00,214047600.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 08:05:00,1057.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 08:05:00,3781.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 08:05:00,-153.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 08:05:00,1463.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 08:05:00,70.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 08:05:00,4510.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 08:05:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 08:05:00,-8.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 08:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 08:00:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 08:00:00,1e-07
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 07:45:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 07:45:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 07:35:00,214005024.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 07:35:00,5270944.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 07:35:00,1073.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 07:35:00,3788.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 07:35:00,1435.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 07:35:00,-65.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 07:35:00,4510.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 07:35:00,129.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 07:35:00,-6.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 07:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 07:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 07:25:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 07:25:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 07:05:00,213986032.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 07:05:00,5140354.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 07:05:00,1.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 07:05:00,1089.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 07:05:00,1e-07
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 07:05:00,3792.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 07:05:00,1462.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 07:05:00,-26.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 07:05:00,4510.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 07:05:00,178.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 07:05:00,-6.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 07:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 07:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 06:40:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 06:40:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-04-08 06:35:00,213933456.0
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 06:35:00,5180413.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 06:35:00,1105.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 06:35:00,3795.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 06:35:00,1504.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 06:35:00,61.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 06:35:00,4510.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 06:35:00,256.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 06:35:00,-6.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 06:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 06:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 06:25:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 06:25:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 06:05:00,5161103.0
10_9454C3610D0A_54F82A18367A_8,2023-04-08 06:05:00,213907184.0
10_9454C3610D0A_EF76166561AF_22,2023-04-08 06:05:00,1137.0
10_9454C3610D0A_F168FB78EEB5_22,2023-04-08 06:05:00,3803.0
10_9454C3610D0A_E2288FCE3225_5,2023-04-08 06:05:00,1560.0
10_9454C36130F5_54F82A737EF9_5,2023-04-08 06:05:00,207.0
10_9454C36130F5_54F82A73BE1E_5,2023-04-08 06:05:00,393.0
10_9454C3610D0A_FDDD333320AE_22,2023-04-08 06:05:00,4512.0
10_9454C36130F5_54F82A737EF9_7,2023-04-08 06:05:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-04-08 06:05:00,-5.0
10_9454C3610D0A_9454C3610D0A_8,2023-04-08 06:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 06:00:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 06:00:00,1e-07
10_9454C35EAE21_9454C35EAE21_13,2023-04-08 05:45:00,1.0
10_9454C35EAE21_9454C35EAE21_8,2023-04-08 05:45:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-04-08 05:35:00,5188035.0
10_9454C3610D0A_54F82A18367A_8,2023-04-08 05:35:00,213880480.0
